window_start,window_end,kind,horizon,as_of,symbol,anchor_close,venue_quote,fair_value,reopen,quote_move_bps,fair_move_bps,realised_bps,err_lighthouse_bps,err_venue_bps,err_lastclose_bps,lam_common,lam_idio,n_train
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RNBISUSDT,240.26,245.23,244.6401,242.65,206.86,182.31,99.48,82.83,107.38,99.48,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RNOWUSDT,114.144,116.71,116.0467,114.98,224.8,166.7,73.24,93.46,151.56,73.24,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RNVDAUSDT,214.316,215.08,215.144,214.437,35.65,38.63,5.65,32.99,30.0,5.65,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,ROKLOUSDT,63.445,65.05,64.7731,63.72,252.98,209.34,43.34,165.99,209.63,43.34,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RORCLUSDT,219.675,221.99,221.7406,220.588,105.38,94.03,41.56,52.47,63.82,41.56,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RPATHUSDT,11.28,11.51,11.4566,11.58,203.9,156.56,265.96,109.39,62.06,265.96,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RPLTRUSDT,140.205,141.37,141.2241,140.633,83.09,72.69,30.53,42.16,52.57,30.53,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RQCOMUSDT,245.363,246.36,246.7463,245.364,40.63,56.38,0.04,56.34,40.59,0.04,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RQQQUSDT,738.355,740.98,741.0749,738.802,35.55,36.84,6.05,30.78,29.5,6.05,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RSMCIUSDT,44.814,45.77,45.5896,44.942,213.33,173.08,28.56,144.51,184.76,28.56,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RSNDKUSDT,1783.977,1782.57,1788.4011,1783.961,-7.89,24.8,-0.09,24.89,7.8,0.09,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RSOXLUSDT,261.72,267.28,267.1868,264.68,212.44,208.88,113.1,95.78,99.34,113.1,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RSOXXUSDT,600.97,606.03,605.966,597.73,84.2,83.13,-53.91,137.05,138.11,53.91,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RSPYUSDT,750.505,751.86,752.2885,750.859,18.05,23.76,4.72,19.05,13.34,4.72,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RSTXUSDT,926.02,933.33,933.7995,927.321,78.94,84.01,14.05,69.96,64.89,14.05,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RTLTUSDT,85.33,85.41,85.4607,85.33,9.38,15.32,0.0,15.32,9.38,0.0,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RTQQQUSDT,84.46,85.4,85.3984,85.37,111.3,111.11,107.74,3.37,3.55,107.74,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RTSLAUSDT,419.89,421.87,422.2191,420.325,47.16,55.47,10.36,45.11,36.8,10.36,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RVOOUSDT,689.97,691.26,691.6899,691.97,18.7,24.93,28.99,4.06,10.29,28.99,1.0,0.7,40
2026-06-03T20:00:00-04:00,2026-06-04T04:00:00-04:00,overnight,0.5,2026-06-04T00:00:00-04:00,RVUSDT,314.415,314.22,314.5478,314.415,-6.2,4.22,0.0,4.22,6.2,0.0,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RAAPLUSDT,310.451,310.69,310.5855,310.549,7.7,4.33,3.16,1.18,4.54,3.16,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RAMDUSDT,514.066,515.99,515.2495,513.356,37.43,23.02,-13.81,36.83,51.24,13.81,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RAMZNUSDT,253.466,252.16,252.5161,253.27,-51.53,-37.48,-7.73,29.74,43.79,7.73,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RAVGOUSDT,413.602,412.79,412.9401,413.551,-19.63,-16.0,-1.23,14.77,18.4,1.23,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RAXPUSDT,312.87,313.34,313.1417,313.0,15.02,8.68,4.16,4.53,10.87,4.16,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RBABAUSDT,126.1,126.2,126.137,125.939,7.93,2.93,-12.77,15.7,20.7,12.77,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RCDEUSDT,18.47,18.12,18.217,18.15,-189.5,-137.0,-173.25,36.25,16.24,173.25,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RCOHRUSDT,411.5,411.52,411.3361,405.86,0.49,-3.98,-137.06,133.08,137.55,137.06,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RCRMUSDT,188.8,188.66,188.6757,189.95,-7.42,-6.59,60.91,67.5,68.33,60.91,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RCRWVUSDT,106.76,107.02,106.9058,106.603,24.35,13.65,-14.71,28.36,39.06,14.71,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RDELLUSDT,414.738,411.01,412.0193,413.457,-89.89,-65.55,-30.89,34.67,59.0,30.89,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,REWZUSDT,34.759,34.64,34.6714,34.751,-34.24,-25.19,-2.3,22.89,31.93,2.3,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RGEVUSDT,961.845,958.0,958.9269,959.744,-39.98,-30.34,-21.84,8.5,18.13,21.84,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RGOOGLUSDT,370.729,369.74,369.9711,370.547,-26.68,-20.44,-4.91,15.54,21.77,4.91,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RHLUSDT,16.815,16.6,16.6578,16.62,-127.86,-93.47,-115.97,22.5,11.89,115.97,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RHOODUSDT,87.12,87.1,87.0802,86.63,-2.3,-4.57,-56.24,51.67,53.95,56.24,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RINTCUSDT,109.84,109.18,109.3374,109.596,-60.09,-45.75,-22.21,23.54,37.87,22.21,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RIVVUSDT,758.76,757.39,757.692,757.79,-18.06,-14.08,-12.78,1.29,5.27,12.78,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RJPMUSDT,310.776,311.02,310.9112,310.701,7.85,4.35,-2.41,6.76,10.26,2.41,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RLITEUSDT,917.99,921.99,920.4041,904.85,43.57,26.3,-143.14,169.44,186.71,143.14,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RMELIUSDT,1636.025,1631.04,1632.345,1636.025,-30.47,-22.49,0.0,22.49,30.47,0.0,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RMETAUSDT,624.174,622.58,622.9708,624.175,-25.54,-19.28,0.02,19.29,25.55,0.02,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RMRVLUSDT,304.768,306.26,305.7176,304.874,48.96,31.16,3.48,27.68,45.48,3.48,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RMSFTUSDT,427.65,426.5,426.787,427.65,-26.89,-20.18,0.0,20.18,26.89,0.0,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RMUUSDT,971.49,969.72,969.8801,951.5,-18.22,-16.57,-205.77,189.2,187.55,205.77,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RNBISUSDT,254.5,254.52,254.398,253.75,0.79,-4.01,-29.47,25.46,30.26,29.47,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RNOWUSDT,119.232,119.05,119.0915,119.231,-15.26,-11.79,-0.08,11.7,15.18,0.08,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RNVDAUSDT,216.325,215.81,215.9289,216.152,-23.81,-18.31,-8.0,10.31,15.81,8.0,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,ROKLOUSDT,66.819,67.29,67.1233,66.745,70.49,45.54,-11.07,56.62,81.56,11.07,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RORCLUSDT,234.235,231.76,232.4464,234.235,-105.66,-76.36,0.0,76.36,105.66,0.0,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RPATHUSDT,11.68,11.64,11.6498,11.69,-34.25,-25.82,8.56,34.39,42.81,8.56,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RPLTRUSDT,140.876,140.69,140.7218,140.894,-13.2,-10.94,1.28,12.22,14.48,1.28,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RQCOMUSDT,237.9,237.61,237.6182,237.324,-12.19,-11.84,-24.21,12.37,12.02,24.21,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RQQQUSDT,735.374,734.71,734.8052,734.951,-9.03,-7.73,-5.75,1.98,3.28,5.75,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RSMCIUSDT,45.969,45.95,45.9425,45.885,-4.13,-5.76,-18.27,12.51,14.14,18.27,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RSNDKUSDT,1730.384,1733.3,1731.7812,1728.199,16.85,8.07,-12.63,20.7,29.48,12.63,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RSOXLUSDT,248.5,248.41,248.2574,241.22,-3.62,-9.76,-292.96,283.2,289.34,292.96,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RSOXXUSDT,591.011,591.81,591.4035,590.221,13.52,6.64,-13.37,20.01,26.89,13.37,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RSPYUSDT,754.609,753.91,754.0221,754.37,-9.26,-7.78,-3.17,4.61,6.1,3.17,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RSTXUSDT,912.721,916.35,914.9501,912.999,39.76,24.42,3.05,21.38,36.71,3.05,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RTLTUSDT,85.476,85.48,85.4703,85.497,0.47,-0.67,2.46,3.13,1.99,2.46,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RTQQQUSDT,83.46,83.15,83.2094,82.59,-37.14,-30.02,-104.24,74.22,67.1,104.24,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RTSLAUSDT,416.268,418.19,417.502,416.295,46.17,29.64,0.65,29.0,45.52,0.65,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RVOOUSDT,694.46,693.16,693.4516,693.27,-18.72,-14.52,-17.14,2.61,1.58,17.14,1.0,0.7,40
2026-06-04T20:00:00-04:00,2026-06-05T04:00:00-04:00,overnight,0.5,2026-06-05T00:00:00-04:00,RVUSDT,320.27,321.26,320.9326,320.27,30.91,20.69,0.0,20.69,30.91,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RAAPLUSDT,300.61,301.39,301.3705,300.614,25.95,25.3,0.13,25.16,25.81,0.13,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RAMDUSDT,489.918,498.14,496.7233,489.751,167.82,138.91,-3.41,142.32,171.23,3.41,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RAMZNUSDT,245.14,245.65,245.7303,245.14,20.8,24.08,0.0,24.08,20.8,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RAVGOUSDT,395.96,399.01,398.6999,396.579,77.03,69.2,15.63,53.56,61.4,15.63,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RAXPUSDT,312.315,310.58,311.484,312.196,-55.55,-26.61,-3.81,22.8,51.74,3.81,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RBABAUSDT,119.96,120.62,120.6317,119.967,55.02,55.99,0.58,55.41,54.43,0.58,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RCDEUSDT,16.75,16.76,16.8063,16.84,5.97,33.61,53.73,20.12,47.76,53.73,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RCOHRUSDT,401.89,410.81,409.3111,413.02,221.95,184.66,276.94,92.29,54.99,276.94,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RCRMUSDT,182.45,182.72,182.8092,182.4905,14.8,19.69,2.22,17.47,12.58,2.22,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RCRWVUSDT,102.211,103.83,103.5788,102.644,158.4,133.82,42.36,91.46,116.03,42.36,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RDELLUSDT,397.96,400.87,400.7054,397.96,73.12,68.99,0.0,68.99,73.12,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,REWZUSDT,33.66,33.59,33.6388,33.66,-20.8,-6.31,0.0,6.31,20.8,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RGEVUSDT,931.5,933.62,934.4677,932.083,22.76,31.86,6.26,25.6,16.5,6.26,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RGOOGLUSDT,363.22,364.46,364.5227,363.453,34.14,35.87,6.41,29.45,27.72,6.41,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RGSUSDT,1045.189,1047.41,1048.0583,1045.455,21.25,27.45,2.54,24.91,18.7,2.54,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RHLUSDT,14.8506,14.92,14.9391,15.1,46.73,59.6,167.94,108.34,121.21,167.94,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RHOODUSDT,84.84,85.41,85.409,85.77,67.19,67.07,109.62,42.55,42.43,109.62,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RINTCUSDT,109.816,113.0,112.3178,110.197,289.94,227.82,34.69,193.13,255.25,34.69,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RIVVUSDT,741.63,744.74,744.5264,745.94,41.93,39.05,58.12,19.06,16.18,58.12,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RJPMUSDT,311.148,311.81,311.8523,311.16,21.28,22.64,0.39,22.25,20.89,0.39,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RLITEUSDT,893.82,906.7,905.3821,916.86,144.1,129.36,257.77,128.41,113.67,257.77,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RMELIUSDT,1613.01,1611.32,1613.0839,1613.68,-10.48,0.46,4.15,3.7,14.63,4.15,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RMETAUSDT,586.091,587.51,587.6362,586.091,24.21,26.37,0.0,26.37,24.21,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RMRVLUSDT,287.272,296.23,294.1444,289.252,311.83,239.23,68.92,170.3,242.91,68.92,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RMSFTUSDT,411.054,412.31,412.3098,411.089,30.56,30.55,0.85,29.7,29.7,0.85,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RMUUSDT,954.67,979.47,974.512,992.24,259.78,207.84,393.54,185.7,133.76,393.54,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RNBISUSDT,220.48,225.61,224.7505,221.379,232.67,193.69,40.77,152.92,191.9,40.77,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RNOWUSDT,113.6,114.32,114.1884,113.633,63.38,51.79,2.9,48.89,60.48,2.9,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RNVDAUSDT,207.663,209.91,209.467,208.055,108.2,86.87,18.88,67.99,89.33,18.88,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,ROKLOUSDT,58.835,59.8,59.6614,58.835,164.02,140.46,0.0,140.46,164.02,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RORCLUSDT,211.348,214.27,213.7355,211.346,138.26,112.96,-0.09,113.06,138.35,0.09,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RPATHUSDT,11.1325,11.19,11.1867,11.18,51.65,48.66,42.67,5.99,8.98,42.67,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RPLTRUSDT,135.891,136.88,136.7394,135.98,72.78,62.43,6.55,55.88,66.23,6.55,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RQCOMUSDT,224.595,226.25,226.2558,224.595,73.69,73.95,0.0,73.95,73.69,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RQQQUSDT,715.379,719.8,719.1577,716.082,61.8,52.82,9.83,42.99,51.97,9.83,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RSMCIUSDT,43.734,44.56,44.3968,43.735,188.87,151.55,0.23,151.32,188.64,0.23,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RSNDKUSDT,1649.0,1682.0,1676.2668,1655.582,200.12,165.35,39.92,125.44,160.21,39.92,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RSOXLUSDT,211.192,220.22,218.5467,211.194,427.48,348.24,0.09,348.15,427.38,0.09,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RSOXXUSDT,571.104,578.6,577.4403,572.917,131.25,110.95,31.75,79.2,99.51,31.75,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RSPYUSDT,738.742,741.21,741.1152,739.154,33.41,32.12,5.58,26.55,27.83,5.58,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RSTXUSDT,877.699,888.09,886.996,880.565,118.39,105.92,32.65,73.27,85.74,32.65,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RTLTUSDT,84.835,84.78,84.8538,84.835,-6.48,2.22,0.0,2.22,6.48,0.0,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RTQQQUSDT,76.08,77.47,77.2605,77.36,182.7,155.16,168.24,13.08,14.46,168.24,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RTSLAUSDT,408.794,409.74,410.1942,409.078,23.14,34.25,6.95,27.3,16.19,6.95,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RVOOUSDT,679.23,681.51,681.4769,682.39,33.57,33.08,46.52,13.44,12.96,46.52,1.0,0.7,40
2026-06-08T20:00:00-04:00,2026-06-09T04:00:00-04:00,overnight,0.5,2026-06-09T00:00:00-04:00,RVUSDT,320.3,319.84,320.1827,320.258,-14.36,-3.66,-1.31,2.35,13.05,1.31,1.0,0.7,40
2026-06-09T20:00:00-04:00,2026-06-10T04:00:00-04:00,overnight,0.5,2026-06-10T00:00:00-04:00,RAAPLUSDT,291.081,291.71,291.4547,291.023,21.61,12.84,-1.99,14.83,23.6,1.99,0.85,0.75,40
2026-06-09T20:00:00-04:00,2026-06-10T04:00:00-04:00,overnight,0.5,2026-06-10T00:00:00-04:00,RAMDUSDT,471.579,460.49,462.7886,471.599,-235.15,-186.4,0.42,186.83,235.57,0.42,0.85,0.75,40
2026-06-09T20:00:00-04:00,2026-06-10T04:00:00-04:00,overnight,0.5,2026-06-10T00:00:00-04:00,RAMZNUSDT,243.692,243.33,243.3113,243.692,-14.85,-15.62,0.0,15.62,14.85,0.0,0.85,0.75,40
2026-06-09T20:00:00-04:00,2026-06-10T04:00:00-04:00,overnight,0.5,2026-06-10T00:00:00-04:00,RAVGOUSDT,388.909,383.56,384.617,388.353,-137.54,-110.36,-14.3,96.06,123.24,14.3,0.85,0.75,40
